ds,y
2013/12/25,8.578852572
2013/12/26,8.715880102
2013/12/27,8.488999457
2013/12/28,8.505727713
2013/12/29,9.300089664
2013/12/30,10.14615918
2013/12/31,9.177093778
2014/1/1,8.835646923
2014/1/2,8.83287946
2014/1/3,8.92305822
2014/1/4,8.893298144
2014/1/5,8.602636673
2014/1/7,8.991437815
2014/1/8,8.806873267
2014/1/9,8.854093908
2014/1/10,8.931023216
2014/1/11,8.852807918
2014/1/12,10.69330762
2014/1/13,11.30756044
2014/1/14,9.837454582
2014/1/15,9.605081517
2014/1/16,9.745370684
2014/1/17,9.67564548
2014/1/18,9.434683204
2014/1/19,11.50362232
2014/1/20,11.97677897
2014/1/21,10.54257446
2014/1/22,10.00428266
2014/1/23,9.732817848
2014/1/24,9.866460432
2014/1/25,9.370927437
2014/1/26,9.490544555
2014/1/27,10.13915238
2014/1/28,9.999842641
2014/1/29,10.03271595
2014/1/30,10.38037369
2014/1/31,10.453053
2014/2/1,10.24013834
2014/2/2,11.76051965
2014/2/3,12.84674689
2014/2/4,10.76688371
2014/2/5,9.845222644
2014/2/6,9.29035231
2014/2/7,9.103311799
2014/2/8,8.795733606
2014/2/9,8.623353387
2014/2/10,8.418256444
2014/2/11,8.310906757
2014/2/12,8.236155662
2014/2/13,8.13123655
2014/2/14,7.927685046
2014/2/15,7.759187439
2014/2/16,7.726653665
2014/2/17,7.835183755
2014/2/18,7.884199934
2014/2/19,7.914617709
2014/2/20,7.92551898
2014/2/21,7.75319427
2014/2/22,7.508787171
2014/2/23,7.557472902
2014/2/24,7.802618063
2014/2/25,7.68386398
2014/2/26,7.984462732
2014/2/27,7.851661178
2014/2/28,7.684783944
2014/3/1,7.337587744
2014/3/2,7.40367029
2014/3/3,7.86787149
2014/3/4,7.898411093
2014/3/5,7.584264818
2014/3/6,7.714231145
2014/3/7,7.889459149
2014/3/8,7.325807503
2014/3/9,7.488852956
2014/3/10,7.553810852
2014/3/11,7.669961995
2014/3/12,7.988203597
2014/3/13,8.004365565
2014/3/14,7.651120176
2014/3/15,7.486613313
2014/3/16,7.449498005
2014/3/17,7.595387279
2014/3/18,7.609862201
2014/3/19,7.54802897
2014/3/20,7.617759577
2014/3/21,7.595387279
2014/3/22,7.346655163
2014/3/23,7.401231264
2014/3/24,8.093156698
2014/3/25,7.923710334
2014/3/26,7.690743164
2014/3/27,8.43901541
2014/3/28,7.782390336
2014/3/29,7.308542798
2014/3/30,7.261927093
2014/3/31,7.437206367
2014/4/1,7.54009032
2014/4/2,7.585281079
2014/4/3,7.608870629
2014/4/4,7.464509835
2014/4/5,7.156956365
2014/4/6,7.487733761
2014/4/7,7.448916103
2014/4/8,7.470224136
2014/4/9,7.436027816
2014/4/10,7.521859252
2014/4/11,7.410347098
2014/4/12,7.156176637
2014/4/13,7.138073034
2014/4/14,7.36264527
2014/4/15,7.516977225
2014/4/16,7.617267814
2014/4/17,7.495541944
2014/4/18,7.392031568
2014/4/19,7.17472431
2014/4/20,8.091321274
2014/4/21,7.515344571
2014/4/22,7.845807503
2014/4/23,7.691200098
2014/4/24,7.834788107
2014/4/25,7.677400431
2014/4/26,7.248504072
2014/4/27,7.402451521
2014/4/28,7.694392803
2014/4/29,7.826044014
2014/4/30,7.6118424
2014/5/1,7.513709248
2014/5/2,7.676009932
2014/5/3,7.240649694
2014/5/4,7.655390645
2014/5/5,8.139440522
2014/5/6,8.374938144
2014/5/7,7.901747519
2014/5/8,8.023879993
2014/5/9,8.750207863
2014/5/10,8.081784207
2014/5/11,7.704361168
2014/5/12,7.868254266
2014/5/13,7.819636302
2014/5/14,7.760893196
2014/5/15,7.667158255
2014/5/16,7.634337236
2014/5/17,7.351158226
2014/5/18,7.589335823
2014/5/19,7.910223707
2014/5/20,7.854769183
2014/5/21,7.646831391
2014/5/22,7.491645474
2014/5/23,7.523481313
2014/5/24,7.035268599
2014/5/25,7.065613364
2014/5/26,7.229838778
2014/5/27,7.508238775
2014/5/28,8.311643949
2014/5/29,8.014004995
2014/5/30,7.497207223
2014/5/31,7.831617276
2014/6/1,7.151485464
2014/6/2,7.410951876
2014/6/3,7.630946581
2014/6/4,7.475905969
2014/6/5,7.588323677
2014/6/6,7.24636808
2014/6/7,7.103322063
2014/6/8,7.104144093
2014/6/9,7.192934221
2014/6/10,7.401231264
2014/6/11,7.439559309
2014/6/12,7.707961532
2014/6/13,7.350516172
2014/6/14,7.322510434
2014/6/15,7.285506549
2014/6/16,7.367708572
2014/6/17,7.267525428
2014/6/18,7.224753406
2014/6/19,7.222566019
2014/6/20,7.351799869
2014/6/21,6.975413927
2014/6/22,7.043159916
2014/6/23,7.480992163
2014/6/24,7.203405521
2014/6/25,7.224024808
2014/6/26,7.113142109
2014/6/27,7.079184395
2014/6/28,6.88550967
2014/6/29,6.874198495
2014/6/30,7.723120092
2014/7/1,7.496652438
2014/7/2,7.224024808
2014/7/3,7.272398393
2014/7/4,7.079184395
2014/7/5,6.854354502
2014/7/6,6.930494766
2014/7/7,7.156176637
2014/7/8,7.314552832
2014/7/9,7.226936018
2014/7/10,7.656810091
2014/7/11,7.54009032
2014/7/12,7.210079628
2014/7/13,7.249925537
2014/7/14,7.294377299
2014/7/15,7.519149958
2014/7/16,7.422373701
2014/7/17,8.223627176
2014/7/18,7.492760301
2014/7/19,7.224753406
2014/7/20,7.25629724
2014/7/21,7.448916103
2014/7/22,7.655390645
2014/7/23,7.671360923
2014/7/24,7.924072325
2014/7/25,7.800982071
2014/7/26,7.456454555
2014/7/27,7.36264527
2014/7/28,8.213110698
2014/7/29,8.236420527
2014/7/30,7.921535632
2014/7/31,7.745002804
2014/8/1,7.578145472
2014/8/2,7.566828479
2014/8/3,7.658227526
2014/8/4,8.270781013
2014/8/5,7.803026644
2014/8/6,7.622663951
2014/8/7,7.700295203
2014/8/8,8.058643712
2014/8/9,7.641084249
2014/8/10,7.836369761
2014/8/11,8.373553741
2014/8/12,8.609407675
2014/8/13,8.177234886
2014/8/14,8.036896773
2014/8/15,7.953318347
2014/8/16,7.784889296
2014/8/17,8.073714641
2014/8/18,8.280457687
2014/8/19,8.199189359
2014/8/20,8.000349495
2014/8/21,7.887208586
2014/8/22,7.83715965
2014/8/23,7.979681302
2014/8/24,8.518392472
2014/8/25,8.356319966
2014/8/26,7.932362154
2014/8/27,7.836764783
2014/8/29,8.537191878
2014/8/30,8.026496939
2014/8/31,7.972810784
2014/9/1,8.374476889
2014/9/2,8.253227646
2014/9/3,8.445911989
2014/9/4,8.49269556
2014/9/5,8.839131753
2014/9/6,8.07589363
2014/9/7,8.750207863
2014/9/8,10.70241266
2014/9/9,10.05997835
2014/9/10,8.793156871
2014/9/11,8.714403361
2014/9/12,9.056256357
2014/9/13,8.621553207
2014/9/14,9.961426217
2014/9/15,9.70856696
2014/9/16,9.196444267
2014/9/17,8.614319902
2014/9/18,8.889032572
2014/9/19,9.016270068
2014/9/20,8.199189359
2014/9/21,9.162199997
2014/9/22,9.607504455
2014/9/23,8.442900587
2014/9/24,8.157370441
2014/9/25,8.184513753
2014/9/26,8.838986793
2014/9/27,8.212839585
2014/9/28,8.336150816
2014/9/29,8.590443653
2014/9/30,8.701346403
2014/10/1,8.266421473
2014/10/2,8.274611946
2014/10/3,8.366370302
2014/10/4,8.035278911
2014/10/5,9.231514607
2014/10/6,9.964676721
2014/10/7,8.845489237
2014/10/8,8.672999643
2014/10/9,8.400659375
2014/10/10,8.580355766
2014/10/11,8.02059915
2014/10/12,9.107532152
2014/10/13,9.438352055
2014/10/14,8.501267041
2014/10/15,8.313361951
2014/10/16,8.325548307
2014/10/17,8.476371197
2014/10/18,8.201111644
2014/10/19,8.700514249
2014/10/20,11.27446521
2014/10/21,9.607571675
2014/10/22,8.878636747
2014/10/23,8.765926514
2014/10/24,9.856395945
2014/10/25,8.434246271
2014/10/26,8.803424212
2014/10/27,9.381769488
2014/10/28,8.76029622
2014/10/29,8.555066844
2014/10/30,8.46884293
2014/10/31,8.531293316
2014/11/1,8.045588281
2014/11/2,9.090204571
2014/11/3,9.454148924
2014/11/4,9.059052258
2014/11/5,8.259458195
2014/11/6,8.189522111
2014/11/7,8.195333667
2014/11/8,7.693937326
2014/11/9,8.290041619
2014/11/10,9.032886947
2014/11/11,8.382747095
2014/11/12,8.217978203
2014/11/13,8.12474302
2014/11/14,8.046869511
2014/11/15,7.573017256
2014/11/16,8.398634855
2014/11/17,8.711443319
2014/11/18,8.251142139
2014/11/19,7.992268643
2014/11/20,8.005367067
2014/11/21,8.08085642
2014/11/22,7.528331767
2014/11/23,8.202482447
2014/11/24,9.074406095
2014/11/25,8.214735833
2014/11/26,7.96797318
2014/11/27,8.128290172
2014/11/28,7.953669779
2014/11/29,7.6666902
2014/11/30,7.965545573
2014/12/1,9.142168592
2014/12/2,8.287025025
2014/12/3,8.283241441
2014/12/4,8.301025254
2014/12/5,8.387995253
2014/12/6,7.709756864
2014/12/7,8.111027838
2014/12/8,8.745602852
2014/12/9,8.391403185
2014/12/10,8.119696253
2014/12/11,8.235890726
2014/12/12,8.106816039
2014/12/13,7.711996507
2014/12/14,8.425297177
2014/12/15,8.849370504
2014/12/16,8.493105396
2014/12/17,8.174139343
2014/12/18,8.102283624
2014/12/19,7.833600224
2014/12/20,7.522940918
2014/12/21,7.910223707
2014/12/22,8.365439636
2014/12/23,9.060563447
2014/12/24,8.179199798
2014/12/25,8.016317899
2014/12/26,8.103191752
2014/12/27,7.814399634
2014/12/28,8.387995253
2014/12/29,8.74814617
2014/12/30,8.312871394
2014/12/31,7.923348212
2015/1/1,7.846589975
2015/1/2,8.30201781
2015/1/3,8.436200032
2015/1/4,8.93458687
2015/1/5,8.888618807
2015/1/6,8.664232934
2015/1/7,8.500047033
2015/1/8,8.418256444
2015/1/9,8.472195825
2015/1/10,8.307212627
2015/1/11,9.886595685
2015/1/12,10.69498574
2015/1/13,9.760194383
2015/1/14,9.11007795
2015/1/15,8.799510901
2015/1/16,8.783089672
2015/1/17,8.429890863
2015/1/18,8.878776072
2015/1/19,9.759386209
2015/1/20,8.952087644
2015/1/21,8.66112036
2015/1/22,8.58485184
2015/1/23,8.396606228
2015/1/24,7.923710334
2015/1/25,8.085486772
2015/1/26,8.358900612
2015/1/27,8.303504799
2015/1/28,8.277920258
2015/1/29,8.363575703
2015/1/30,8.59822003
2015/1/31,8.081165778
2015/2/1,9.034438167
2015/2/2,10.28322451
2015/2/3,9.27322127
2015/2/4,8.7140749
2015/2/6,8.23350314
2015/2/7,7.884199934
2015/2/8,7.812782819
2015/2/9,7.931284762
2015/2/10,8.414495793
2015/2/11,8.156510226
2015/2/12,7.857093865
2015/2/13,7.909856667
2015/2/14,7.809135398
2015/2/15,7.507690078
2015/2/16,8.203851372
2015/2/17,7.821643126
2015/2/18,7.803843304
2015/2/19,7.760893196
2015/2/20,7.703459048
2015/2/21,8.06117136
2015/2/22,7.350516172
2015/2/23,7.483806688
2015/2/24,7.540621529
2015/2/25,7.696667082
2015/2/26,7.503840747
2015/2/27,7.398174093
2015/2/28,7.042286172
2015/3/1,7.052721049
2015/3/2,7.36264527
2015/3/3,7.623153068
2015/3/4,7.795234929
2015/3/5,8.426830751
2015/3/6,7.916807491
2015/3/7,7.236339343
2015/3/8,7.206377291
2015/3/9,7.556427969
2015/3/10,7.582738489
2015/3/11,7.68294317
2015/3/12,7.606884531
2015/3/13,7.703459048
2015/3/14,7.151485464
2015/3/15,7.04053639
2015/3/16,7.338888134
2015/3/17,7.484368643
2015/3/18,7.351799869
2015/3/19,7.423568444
2015/3/20,7.291656209
2015/3/21,6.816735881
2015/3/22,6.910750788
2015/3/23,7.321188557
2015/3/24,7.991592282
2015/3/25,7.712890961
2015/3/26,7.28276118
2015/3/27,7.305860033
2015/3/28,6.905753276
2015/3/29,7.873217055
2015/3/30,7.085901464
2015/3/31,7.271008538
2015/4/1,7.213768308
2015/4/2,7.166265974
2015/4/3,7.21303166
2015/4/4,6.829793738
2015/4/5,6.801283034
2015/4/6,7.157735484
2015/4/7,7.045776577
2015/4/8,7.091742115
2015/4/9,7.23417718
2015/4/10,7.280008253
2015/4/11,6.697034248
2015/4/12,7.028201432
2015/4/13,7.17472431
2015/4/14,7.22329568
2015/4/15,7.336936914
2015/4/16,7.362010551
2015/4/17,7.263329617
2015/4/18,6.811244379
2015/4/19,7.318539549
2015/4/20,7.640123173
2015/4/21,7.405495663
2015/4/22,7.572502985
2015/4/23,7.485491608
2015/4/24,7.333023014
2015/4/25,7.205635176
2015/4/26,7.090909822
2015/4/27,7.326465614
2015/4/28,7.355641103
2015/4/29,7.463363046
2015/4/30,7.567345676
2015/5/1,7.749753406
2015/5/2,7.14440718
2015/5/3,6.899723107
2015/5/4,7.331060305
2015/5/5,7.221105098
2015/5/6,7.737616283
2015/5/7,7.363279587
2015/5/8,7.290974778
2015/5/9,7.038783541
2015/5/10,6.932447892
2015/5/11,7.305860033
2015/5/12,7.686162303
2015/5/13,7.479299638
2015/5/14,7.26961675
2015/5/15,7.309212366
2015/5/16,6.74051936
2015/5/17,6.805722553
2015/5/18,7.142827401
2015/5/19,7.18690102
2015/5/20,7.140453043
2015/5/21,8.761550139
2015/5/22,8.279443488
2015/5/23,7.437206367
2015/5/24,7.160069208
2015/5/25,7.041411664
2015/5/26,7.17472431
2015/5/27,7.412764017
2015/5/28,7.25629724
2015/5/29,7.284820913
2015/5/30,6.726233402
2015/5/31,6.932447892
2015/6/1,7.074116816
2015/6/2,7.202661197
2015/6/3,7.164720379
2015/6/4,7.067319849
2015/6/5,6.906754779
2015/6/6,6.677083461
2015/6/7,6.517671273
2015/6/8,7.043159916
2015/6/9,7.043159916
2015/6/10,6.91770561
2015/6/11,7.057897937
2015/6/12,6.855408799
2015/6/13,6.643789733
2015/6/14,6.525029658
2015/6/15,6.89060912
2015/6/16,6.926577033
2015/6/17,7.00488199
2015/6/18,6.873163834
2015/6/19,6.89060912
2015/6/20,6.442540166
2015/6/21,6.835184586
2015/6/22,7.272398393
2015/6/23,7.077498054
2015/6/24,7.344072851
2015/6/25,7.291656209
2015/6/26,7.271703707
2015/6/27,7.454719949
2015/6/28,6.692083743
2015/6/29,6.963189986
2015/6/30,7.016609684
2015/7/1,6.791221463
2015/7/2,6.820016365
2015/7/3,6.618738984
2015/7/4,6.473890696
2015/7/5,6.499787041
2015/7/6,6.859614904
2015/7/7,6.881411304
2015/7/8,6.997595983
2015/7/9,7.152268856
2015/7/10,7.196686571
2015/7/11,6.708084084
2015/7/12,6.982862751
2015/7/13,7.128495946
2015/7/14,7.089243155
2015/7/15,7.198931241
2015/7/16,8.090708716
2015/7/17,7.39387829
2015/7/18,7.05012252
2015/7/19,7.19518732
2015/7/20,7.44132039
2015/7/21,7.417580402
2015/7/22,7.474204806
2015/7/23,7.392647521
2015/7/24,7.185387016
2015/7/25,6.864847778
2015/7/26,6.834108739
2015/7/27,7.28756064
2015/7/28,7.224024808
2015/7/29,7.244227516
2015/7/30,7.306531399
2015/7/31,7.317212408
2015/8/1,6.958448393
2015/8/2,6.825460036
2015/8/3,7.181591945
2015/8/4,7.276556403
2015/8/5,7.271008538
2015/8/6,7.824445931
2015/8/7,7.419380583
2015/8/8,7.007600614
2015/8/9,7.073269717
2015/8/10,7.265429723
2015/8/11,7.602401336
2015/8/12,7.557472902
2015/8/13,7.582229194
2015/8/14,7.289610521
2015/8/15,7.330405212
2015/8/16,7.221105098
2015/8/17,7.431299675
2015/8/18,7.750184162
2015/8/19,7.629975707
2015/8/20,7.730614066
2015/8/21,7.824046011
2015/8/22,7.22620901
2015/8/23,7.477038472
2015/8/24,7.863266724
2015/8/25,7.9490915
2015/8/26,7.769800996
2015/8/27,7.579678823
2015/8/28,7.549082711
2015/8/29,7.291656209
2015/8/30,7.789868559
2015/8/31,7.656810091
2015/9/1,7.534762657
2015/9/2,7.665284718
2015/9/3,8.06652149
2015/9/4,8.149312844
2015/9/5,7.725330038
2015/9/6,7.717351272
2015/9/7,7.677863501
2015/9/8,7.895063498
2015/9/9,8.079927771
2015/9/10,8.193400232
2015/9/11,8.665095821
2015/9/12,7.844632644
2015/9/13,8.779095811
2015/9/14,9.058703197
2015/9/15,8.421783007
2015/9/16,8.072155308
2015/9/17,8.40469616
2015/9/18,9.721845765
2015/9/19,8.114025442
2015/9/20,8.430763463
2015/9/21,8.548885638
2015/9/22,8.322880022
2015/9/23,8.00836557
2015/9/24,8.119993828
2015/9/25,8.58260633
2015/9/26,7.609862201
2015/9/27,8.412054873
2015/9/28,9.541010092
2015/9/29,8.559486104
2015/9/30,8.144388866
2015/10/1,7.99125393
2015/10/2,7.885329239
2015/10/3,7.459914766
2015/10/4,8.375168691
2015/10/5,8.726805608
2015/10/6,8.075271546
2015/10/7,7.800572655
2015/10/8,7.749753406
2015/10/9,7.919719761
2015/10/10,7.356279877
2015/10/11,8.173011312
2015/10/13,8.261009786
2015/10/14,7.846589975
2015/10/15,7.740229525
2015/10/16,7.830425618
2015/10/17,7.361375429
2015/10/18,8.298788394
2015/10/19,8.741775707
2015/10/20,8.39705739
2015/10/21,7.778211475
2015/10/22,7.933796875
2015/10/23,7.860185057
2015/10/24,7.942362238
2015/10/25,8.198089249
2015/10/26,8.429017501
2015/10/27,8.056743775
2015/10/28,7.811163385
2015/10/29,7.786551806
2015/10/30,8.108623268
2015/10/31,7.621195163
2015/11/1,8.092851028
2015/11/2,9.392245175
2015/11/3,8.453187861
2015/11/4,8.094378445
2015/11/5,7.99125393
2015/11/6,8.328209492
2015/11/7,7.641084249
2015/11/8,8.486321528
2015/11/9,9.16356318
2015/11/10,8.188411308
2015/11/11,7.826443135
2015/11/12,7.960672608
2015/11/13,7.672292456
2015/11/14,7.163172391
2015/11/15,7.902117546
2015/11/16,9.634300063
2015/11/17,8.848222068
2015/11/18,8.383204551
2015/11/19,8.164510269
2015/11/20,8.052933037
2015/11/21,7.56112159
2015/11/22,8.256347773
2015/11/23,8.672828483
2015/11/24,8.30647216
2015/11/25,8.058960018
2015/11/26,7.87245515
2015/11/27,8.195333667
2015/11/28,7.591357047
2015/11/29,8.021584533
2015/11/30,12.14967159
2015/12/1,11.5230441
2015/12/2,8.711772646
2015/12/3,8.05610966
2015/12/4,8.08147504
2015/12/5,7.458762692
2015/12/6,8.014004995
2015/12/7,8.496786382
2015/12/8,7.98104976
2015/12/9,7.777792626
2015/12/10,8.260234292
2015/12/11,7.866338923
2015/12/12,7.310550159
2015/12/13,7.718240952
2015/12/14,8.319473692
2015/12/15,8.236685323
2015/12/16,7.807510042
2015/12/17,7.591861715
2015/12/18,7.528869257
2015/12/19,7.171656823
2015/12/20,7.891330758
2015/12/21,8.360071436
2015/12/22,8.110427238
2015/12/23,7.775275846
2015/12/24,7.347299701
2015/12/25,7.301822342
2015/12/26,7.120444372
2015/12/27,8.878776072
2015/12/28,9.250618218
2015/12/29,9.247925132
2015/12/30,8.391403185
2015/12/31,8.004699511
2016/1/1,7.589335823
2016/1/2,7.825245291
2016/1/3,8.249313746
2016/1/4,9.295140974
2016/1/5,8.568266462
2016/1/6,8.352554369
2016/1/7,8.295798111
2016/1/8,8.290292591
2016/1/9,7.785720897
2016/1/10,8.28172399
2016/1/11,8.470730317
2016/1/12,8.135053909
2016/1/13,8.06714904
2016/1/14,8.023552392
2016/1/15,8.021912779
2016/1/16,7.817222786
2016/1/17,9.273878393
2016/1/18,10.33377535
2016/1/19,9.125871215
2016/1/20,8.891374009
